hour,day_of_week,weekend,rolling_mean,rolling_std,rolling_min,rolling_max,skewness,kurtosis,latency_slope,latency_pct_change,fft_dominant_freq,anomaly
0,3,0,5.44,10.94094602856627,0.35,25.01,2.2350632953067775,4.9964042425955695,-0.19199999999999945,0.7142857142857144,0.0,-1
0,3,0,6.142000000000001,10.67414493062559,0.35,25.01,2.112239939324245,4.502076012834995,0.7020000000000005,6.1,0.0,-1
0,3,0,6.11,10.695543464452847,0.33,25.01,2.1091759082074937,4.489296699567674,-0.031999999999999494,-0.9225352112676056,0.0,-1
0,3,0,1.2120000000000002,1.7076797123582634,0.33,4.26,2.2113648496885348,4.911002497311803,-4.898,0.5757575757575757,0.0,1
0,3,0,6.962000000000001,12.483485891368645,0.33,29.1,2.144674453875956,4.638174443424617,5.750000000000001,54.96153846153846,0.0,-1
0,3,0,6.934,12.501467113903072,0.33,29.1,2.142926575542688,4.630691193205723,-0.027999999999999404,-0.984192439862543,0.0,1
0,3,0,6.1160000000000005,12.849148999058265,0.17,29.1,2.235456065118976,4.997817811937305,-0.8179999999999993,-0.6304347826086956,0.0,1
0,3,0,6.172,12.81820073177199,0.17,29.1,2.235141490978358,4.996710801930649,0.056000000000000584,2.5882352941176467,0.0,1
0,3,0,6.386,12.70871472651739,0.17,29.1,2.2263276729193584,4.96424903633346,0.21400000000000058,1.6065573770491803,0.0,1
0,3,0,0.992,0.8302529734966448,0.17,2.13,0.6740834752005493,-1.7837923205074933,-5.394,0.3396226415094339,0.0,1
0,3,0,0.96,0.858487041253402,0.17,2.13,0.6771521234399339,-1.9575177339204781,-0.031999999999999494,-0.8591549295774648,0.0,-1
0,3,0,0.9960000000000001,0.8199878047873763,0.3,2.13,0.7584554378643971,-1.8918035690942467,0.03600000000000051,0.16666666666666674,0.0,1
0,3,0,1.584,1.3541344098722323,0.3,3.55,0.6319033507962352,-0.5405730023866262,0.5880000000000004,9.142857142857142,0.0,1
0,3,0,1.568,1.3545183645857366,0.3,3.55,0.6903631818180217,-0.45534471693239453,-0.01599999999999957,-0.5746478873239436,0.0,1
0,3,0,1.294,1.3509737229124847,0.3,3.55,1.6081381777285315,2.4159324079551276,-0.2739999999999996,-0.4966887417218543,0.0,1
0,3,0,1.268,1.3759069735996032,0.17,3.55,1.5467328755613494,2.237440503784222,-0.02599999999999958,-0.7763157894736842,0.0,1
0,3,0,1.464,1.2788197683802118,0.17,3.55,1.3067814582943986,2.27510297506919,0.19600000000000045,6.823529411764706,0.0,-1
0,3,0,1.182,0.7499133283253603,0.17,2.14,-0.191511245987448,-0.3522987322492834,-0.2819999999999995,0.6090225563909775,0.0,1
0,3,0,1.024,0.7467462755180101,0.17,2.14,0.7497166380656741,0.4628565163397589,-0.15799999999999953,-0.6635514018691588,0.0,1
